official_name,operating_club,hut_id,latitude,longitude,elevation_m,email,phone_number,official_website_url,capacity_beds,source_url,reservation_id
Rifugio Amici d'Armisola m.1624 (SO),,163357726,46.1218534,9.9422129,1624,,,,,OSM,
Rifugio A.N.A. Piateda,,163359093,46.1317445,9.9316281,1550,,+39 0342 484277;+39 0342 219044,,,OSM,
Leutkircher Hütte,DAV Sektion Leutkirch,163539999,47.1631953,10.2855547,2251,info@leutkircher-huette.at,+436649857849,https://www.leutkircher-huette.at,,OSM,
Schwarzwaldhütte,,163711579,47.3772365,10.5985401,1140,,,,,OSM,
Rifugio Aldo Vitali,Associazione Nazionale Alpini - Gruppo di Rezzato,163792471,45.5243394,10.3243456,300,,,,,OSM,
Konstanzer Hütte,DAV,163922893,47.0694957,10.1889569,1688,info@konstanzerhuette.com,+43 664 73621816,https://www.konstanzerhuette.com/,,OSM,502
Rifugio Gemba,,163946903,45.7128253,9.9371516,940.0,,,,,OSM,
Rifugio Gilodi-Cà Mea,CAI Borgosesia,164512486,45.7537365,8.2261817,1145,,,,,OSM,
Chalet du Perron,Patricia Charvin,164666547,45.1510315,6.3024672,2116.0,,+336 72 80 61 79,https://chaletduperron.fr/index.html,,OSM,
Les Praz d'Zeures,,164916500,45.8155213,6.2981881,1751.0,,,,,OSM,
Malga Fratte,,165309354,45.9487649,11.3497526,1394.0,,,,,OSM,
Khesar von Kåmp - Malga Campo,,165309363,45.920396,11.3381194,1455,,,,,OSM,
Berghaus i.d. Walchen,,165389769,47.417814,14.0595638,1002,,+43 3684 2004,,,OSM,
Englitztalhütte,,165409906,47.409881,14.0560771,1322,,+43 3684 24707,,,OSM,
Chalet Refuge de Coutarse,,165447091,45.6696152,6.2480771,1595.0,,,https://www.lesaillons.com/chalet-de-coutarse.html,,OSM,
Röster Alm,,165503866,47.4096328,13.6065402,1218.0,,,,,OSM,
Halseralm,,165503867,47.4076099,13.6004023,1204.0,,,,,OSM,
Rifugio Giovanni Angelini,CAI Val di Zoldo,165632946,46.326395,12.1748475,1588,,,,28,OSM,
Rifugio Madonna della Guardia,,165736922,46.0568188,8.8247741,1207.0,,,,,OSM,
Rojacher Hütte,Sektion Rauris,165758926,47.0481699,12.9689015,2718,,,https://www.alpenverein.at/rojacherhuette/,,OSM,
Flauringer Alm,,165823643,47.2461023,11.1069546,1614,,,,,OSM,
Rosserhütte,Profelt Kathrin,166349837,47.6501759,13.4234075,1215.0,,,,,OSM,
Huber Hütte,Hans Göllner,166349843,47.6608596,13.4207916,1340,office@huberhuette-postalm.at,+436640314465,http://huberhuette-postalm.at,,OSM,
Welser Hütte,Familie Hirschmanner,166349857,47.6533262,13.4310484,1181.0,info@youhey.at,+43 6137 21710,https://youhey.at/,,OSM,
Rifugio Gombo Alto,,166394023,45.7121071,9.9902134,1194.0,,,,,OSM,
Kesselfall Alpenhaus,,166439527,47.2163725,12.7260214,1032.0,,,,,OSM,
Rifugio Monte Pravello,Gruppo Ecologico Antincendio Val Ceresio,166455035,45.8896457,8.9220939,951,,,,,OSM,
Winterleitenhütte,Naturfreunde,166515748,47.0943787,14.5711667,1778.0,,+43 3578 8210,https://www.winterleiten.com/,,OSM,
Lizumer Hütte,Lukas Aichhorn und Tobias Spechter,166530671,47.166720,11.640514,2019,willkommen@lizumerhuette.tirol,+43 664 9272117,http://www.lizumer-huette.at,78,OSM,123
Nördlinger Hütte,DAV Sektion Nördlingen,166643728,47.320786,11.236693,2238,wirt@noerdlingerhuette.at,00436649142262,https://www.noerdlingerhuette.at,58,OSM,202
Ebenseer Hochkogelhütte,Naturfreunde Ebensee,166709019,47.7270281,13.7889662,1558,hochkogelhaus@naturfreunde.at,+43 676 839 40 493,https://hochkogelhaus.naturfreunde.at/,,OSM,
Malga Broi,,166745999,46.0422362,11.3563277,1433.0,,,,,OSM,
Laimeralm,,166999899,47.6987831,13.4997008,762.0,,,,,OSM,
Niederegghütte,Österreichische Gewerkschaftsjugend Oberösterreich,167031570,47.6876841,13.5139679,1134.0,,,,,OSM,
Rifugio Barant,,167309815,44.771504,7.0638698,2383.0,,,,,OSM,
Petodnighütte,,167648674,46.856193,13.737919,1454.0,,,,,OSM,
Refuge de l'Oncle Emile,,167795069,44.7371947,6.4446034,1728.0,,,https://refuge-dormillouse.fr/,,OSM,
Gîte-refuge de l'École,,167795076,44.737585,6.444502,1765.0,,+33 4 92 20 90 01,https://www.dormillouse.fr/le-gite-de-lecole-un-petit-refuge,,OSM,
Bertahütte,ÖAV Sektion Villach,168314465,46.5182519,13.9604794,1527,office.bertahuette@gmail.com,+43 664 7943057,https://www.facebook.com/bertahuettemittagskogel,,OSM,
Beita De Sura,,168403207,45.9165888,9.8633723,1299.0,,,,,OSM,
Rifugio Scoiattolo,,168485242,46.3703908,10.66101,2008,,,,,OSM,
Gmundner Hütte,ÖAV - Sektion Gmunden,168530342,47.8729939,13.8337803,1660,GAuinger@hotmail.com,+43 699 12643190,http://www.gmundnerhuette.at,,OSM,718
Traunsteinhaus,Kurt Resch,168530343,47.8695213,13.8283245,1580,Kurt_Birgit@Traunsteinhaus.at,+43 699 12045560,http://www.traunsteinhaus.at/,,OSM,
Franz-Fischer-Hütte,OeAV Sektion Lungau,168866551,47.200214,13.364550,2020,,+43 664 7957960,https://www.franzfischer-huette.at,45,OSM,317
Werfener Hütte,ÖTK Österreichischer Touristenklub,168877614,47.4881328,13.2428056,1969,,,https://werfener.schutz.haus/,,OSM,
Söldenhütte,ÖAV Sektion Salzburg,168877636,47.484067,13.290367,1550,,+43 6643429114,http://www.soeldenhuette.at/,24,OSM,294
Elmaualm Werfenweng,Salzburger Bergsportclub,168877637,47.4812796,13.2474835,1533,,,https://elmaualm-werfenweng.at/,22,OSM,
Leopold-Happisch-Haus,Naturfreunde Salzburg;Landesorganisation Salzburg der Naturfreunde Österreich,168881459,47.5232968,13.2174167,1925,,,,,OSM,
Neue Regensburger Hütte,,168890140,47.054707,11.198342,2286,,+43 664 202 50 70,https://www.regensburgerhuette.at,101,OSM,275
Rifugio Mulino di Laval,,169044716,44.973446,6.9297713,1724,Info@mulinodilaval.it,+39 320 451 8320,https://www.mulinodilaval.it/,,OSM,
Rifugio Troncea,,169044717,44.9530308,6.9524066,1915,info@rifugiotroncea.it,+39 327 6468688,https://www.rifugiotroncea.com/,40,OSM,
Abri de la Crête de Martinat,,169262197,44.6322017,6.5961187,1958.0,,,,,OSM,
Malga Polinar,,169282493,46.397416,10.8278184,1766,,+39 339 1742304; +39 331 9725420,,,OSM,
Voldertalhütte,Naturfreunde,169553255,47.2246875,11.5509703,1380,office@voldertalhuette.at,+436649757447,https://www.voldertalhuette.at/,,OSM,
Unterberg Schutzhaus,,169774182,47.9346644,15.8209207,1187,,+43 263274190,http://www.unterberg-schutzhaus.at/,,OSM,
Rifugio del Grande Faggio,,169797445,45.8615576,9.4900165,1263.0,,,,,OSM,
Ischler Hütte,Sektion Bad Ischl,169882694,47.6998869,13.7606426,1365,,,,,OSM,
Baita Sura,,169950415,45.862981,9.7662713,1581.0,,,,,OSM,
Rifugio Vaccaro,G.E.P.,169954583,45.9081287,9.892565,1526.0,,,https://www.rifugiovaccaro.it/,,OSM,
Casina Bianca,CAI Treviglio,170361525,45.8719444,9.7512956,1407,,,,,OSM,
Chalet Baradello,,170611588,46.137338,10.1751569,1957.0,,,,,OSM,
Rifugio Alpini,,170612923,46.143906,10.1926228,1328.0,,,,,OSM,
Malga Casera (Soprasasso di sotto),,170799073,46.3818617,10.8263638,1945,,,,,OSM,
Malga Soprasasso Alta,,170799074,46.3780363,10.8229816,2207,,,,,OSM,
Kreealm Bichlhütte,,170870752,47.1466068,13.3089758,1570,,,,,OSM,
Kreealm Kreehüte,,170870778,47.1470073,13.3075761,1482,,,,,OSM,
Rifugio Torsoleto,,171036232,46.0862678,10.2318027,2390,,,,,OSM,
Grießenbodenalm,Resi und Hans Grander,171065664,47.440049,12.5549266,1380,,+43 664 9170441,,,OSM,
Sonnenalm,,171246896,47.4121343,13.5936193,1258.0,,,,,OSM,
Schöberlalm,,171504779,47.4806122,13.3420308,1329.0,,,,,OSM,
Heinrich-Schwaiger-Haus,DAV Sektion München,171618472,47.162783,12.738883,2802,,+436646565555,https://www.heinrich-schwaiger-haus.at,71,OSM,152
Schutzhaus auf der Gaaler Höhe,,171712363,47.2473083,14.6551973,1517,,+43 664 8011763242,https://fohnsdorferhuette.naturfreunde.at/,,OSM,
Refuge de l'Estrop,,171723942,44.2734777,6.5247777,2042,,+33 4 92 31 19 62,https://lerefugedelestrop.e-monsite.com/,40,OSM,
Naturfreundehaus,,171835602,46.9362916,14.6750706,1630.0,,,https://klippitztoerlhaus.naturfreunde.at/,,OSM,
Grünsteinhütte,Soja Siebein,172178600,47.5930653,12.9620032,1220,info@gruensteinhuette.de,+49 151 58434354,https://gruensteinhuette.de/,,OSM,
Rahmhof,,172293440,47.4714154,12.1283154,660,ferien@huettenzauberer.com,+43 5332 749011,http://www.huettenzauberer.com/rahmhof/,,OSM,
Almgasthaus Schießlingalm,,172301379,47.5734222,15.2944862,1484,,,,,OSM,
Seealm,,172405039,46.9841555,11.3998089,1632.0,,,,,OSM,
Landawirseehütte,,172576992,47.2710062,13.7259927,1985,,,https://www.xn--landawirseehtte-bwb.com/,65,OSM,
Anton Proksch Haus,Naturfreunde,172579174,47.4757892,13.3050067,1586,,,,,OSM,
Nürnberger Hütte,Leonhard Siller,172609525,46.994374,11.218299,2278,,00436641657461,https://www.nuernberger-huette.at   o d e r   www.nuernbergerhuette.at (DAV Sektion Nürnberg),120,OSM,124
Kaunergrathütte,DAV Sektion Mainz,172653740,46.993889,10.806944,2817,info@kaunergrathuette.at,+43 6643501179,http://www.kaunergrathuette.at,59,OSM,271
Rifugio Alpe Pianetti,Associazione Nazionale Alpini Sezione di Biella Gruppo di Graglia,172668489,45.5776944,7.9173172,1321,,,,,OSM,
Rifugio Vièl dal Pan - Bindelweghütte,,172769987,46.4742837,11.8341765,2432,info@rifugiovieldalpan.com,+39 339 3865241,https://www.rifugiovieldalpan.com/,23,OSM,
Baita Marino Pederiva,private,172785016,46.4198542,11.6307056,2280,,,,8,OSM,
Rifugio Paolina,private,172785021,46.4154803,11.6146017,2125,info@paolina-huette.com,+39 0471 613281,https://www.paolina-huette.com/,,OSM,
Rifugio Contrin,,172896399,46.4297615,11.8158914,2016,,,http://www.rifugiocontrin.it/,112,OSM,
Baita Monte Alto,CAI Valgandino,173086106,45.8325719,9.9697616,1380,,+39 333 6043319,https://www.gandino.it/public/modules/ppages/index.php?url=baitamontealto,10,OSM,
Rifugio Bim Se al Lago,,173157125,46.4240023,8.4037567,1800,francesca.valci@libero.it,+39 339 5953393,http://bimse.altervista.org/,,OSM,
Berggasthaus Urnerstafel,,173321433,46.8689545,8.4430547,1686.0,,,,,OSM,
Refuge du Clos Raffin,,173370455,45.0581272,6.2770125,1824.0,,,,,OSM,
Refuge de l'Aigle,Club Alpin Français,173370969,45.011278,6.3246901,3440,,+33 4 76 79 94 74,https://refugedelaigle.ffcam.fr/,,OSM,
Refuge du Pic du Mas de la Grave,,173371913,45.0866783,6.2600371,1944,refugedupicdumasdelagrave@gmail.com,+33 9 88 66 55 42,https://refugedupicdumasdelagrave.fr/,,OSM,
Rifugio Viviani Pradalago,,173506566,46.2494182,10.8143425,2082,info@rifugioviviani.it,+39 0465 441200,,,OSM,
Reintalangerhütte,DAV Sektion München,173682244,47.405306,11.035667,1370,,+4916097503090,https://www.alpenverein-muenchen-oberland.de/reintalangerhuette,91,OSM,128
Rugghubelhütte SAC,SAC - CAS,173798810,46.846222,8.462765,2296,info@rugghubel.ch,+41793664369,http://www.rugghubel.ch,85,OSM,41
Rauriser Tauernhaus,,173841944,47.1202489,12.8769958,1526,,,,,OSM,
Oberreintalhütte,DAV Sektion Garmisch-Partenkirchen,173934334,47.4075416,11.1044247,1525,,+49 160 6949648,https://oberreintal-huette.de/,40,OSM,
Refuge de Bostan,Froissard Bastien,173940317,46.1234166,6.7792023,1763,,,,,OSM,
Welser Hütte,OeAV Sektion Wels,174282665,47.7235477,14.049297,1725,welserhuette@gmail.com,+43 7616 8088,https://www.welserhuette-gruenau.com/,,OSM,508
Rifugio Camposecco,,174322188,45.8274817,9.4292751,608,,,,,OSM,
Schönleitenhütte,,174345630,47.4030082,12.6958696,1810.0,,,,,OSM,
Bivacco Alpe Piazza,Protezione Civile Rogolo,174464038,46.1055777,9.4958356,1840,,,,,OSM,
Baita Armentarga,Gruppo Alpinistico Penne Nere di Bergamo,174467338,46.0277167,9.8618815,1780,,,,,OSM,
Nestalp - Malga Campo,,174538914,46.3427936,10.7317656,1979,,+39 335 545 9515; +39 0463 974043,,,OSM,
Kollmanngraben-Hütte,Stift-Rein,174628474,47.1726909,15.2257945,603.0,,,www.kollmanngraben-haus.at,,OSM,
Jamtalhütte,,174663350,46.88676,10.17645,2165,,+4354438408,https://www.jamtalhuette.at,180,OSM,191
Rifugio Barchi,,174674152,46.3005007,9.8526099,1710,biancoextrem@libero.it,+39 0342 452080,,,OSM,
Kenzenhütte,Franziska Schlögel,174962964,47.5664613,10.8572197,1294,,+49 8368 8554002,https://kenzenhuette.de/,,OSM,
Königsbergalm,Fam. Hotter,175032718,47.3492844,13.0314507,1325,,,,,OSM,
Huberalm,,175032719,47.3546149,13.0235793,1424.0,,,,,OSM,
Siebenhütte,,175129400,47.80148,14.8801127,1295.0,,,,,OSM,
Granglerhütte,Familie Palffy,175467492,47.2361084,13.6369526,1320,,+43 664 8435881,https://www.granglerhuette.at/,,OSM,
Klingelbergalm,,175585388,47.375461,13.0552927,1544,,,,,OSM,
Refuge de l'Archeboc,,175715447,45.6024719,6.958902,2029,,+334 79 06 87 19,,,OSM,
Refuge du Ruitor,,175715515,45.6256997,6.9411757,2037.0,info@ruitor.com,+334 79 06 92 12,https://www.ruitor.com/,,OSM,
Ravensburger Hütte,DAV Sektion Ravensburg,175730186,47.1682349,10.0916971,1948,,,,117,OSM,
Bürglhütte,Friedrich Voithofer,175894452,47.3233651,12.496079,1722.0,,+43 664 9127898,,,OSM,
Rifugio Valmaron,,175899185,45.9529676,11.64074,1352,info@valmaron.it,,http://rifugio.valmaron.it/,,OSM,
Rifugio Larici da Alessio,,175902550,45.9708095,11.4129216,1658,,,https://www.rifugiolarici.it/,,OSM,
Rifugio Verena,,175912379,45.9305536,11.413039,2010,,,,,OSM,
Refuge de La Martin,,175915826,45.5237856,6.9000264,2168.0,refuge.lamartin@vanoise-parcnational.fr,+33 7 78 51 45 29,https://refuge-lamartin.vanoise.com,,OSM,
Rifugio Tita Secchi,Società Ugolino Ugolini Brescia,176072570,45.9526845,10.4426876,2367,,,,60,OSM,
Rifugio Chianova,,176076150,46.1876682,9.4698889,1044,,,,,OSM,
Rifugio Rumor,AMMINISTRAZIONE COMUNALE E LA SOCIETA’ “IL RIFUGIO s.a.s”,176151855,45.867814,11.2779027,1748,,,,,OSM,
,,176152105,45.8707345,11.2605622,1695.0,,,,,OSM,
,,176152110,45.8780836,11.2999994,1522.0,,,,,OSM,
Gmünder Hütte,Sektion Gmünd,176377262,47.0260424,13.402104,1186,,+43 664 2019028,http://www.gmuenderhuette.at,,OSM,
Capanna Plai,,176606008,45.9270681,10.1770378,1300,,,,,OSM,
Malga del Costone,,176619471,45.9664444,10.1372682,1614.0,,,,,OSM,
Christlalm,,176686899,47.6509088,13.2778443,1406.0,,,,,OSM,
Wimmer Alm,,176686901,47.6512952,13.2794836,1420.0,,,,,OSM,
Moosangerlalm,,176686934,47.6612353,13.3032268,1489.0,,,,,OSM,
Cometti,,176789968,46.228512,9.8225758,1720,,+39 0342 452810,,24,OSM,
Rifugio Eita,Gruppo: Alta Valtellina,176797368,46.3738886,10.2495781,1703,,+39 0342 645161,https://www.rifugioeita.it/it/,15,OSM,
G.E.S.P. Rifugio Monte Zucco,,176801654,45.8171374,9.6525251,1140,,+39 0345  23050,,30,OSM,
Hirnbodenhütte,,176853522,46.9430813,13.9959105,1455.0,,,,20,OSM,
Totalphütte,Österreichischer Alpenverein Sektion Vorarlberg,177277435,47.052701,9.727139,2385,info@totalp.at,+436642400260,http://www.totalp.at,87,OSM,92
Feldinghütte,,177387830,47.1280798,13.0444151,1838.0,,,,,OSM,
Rifugio Gino e Massimo,Anna Savonitto,177535653,46.120954,9.9550052,1860,,,,20,OSM,
Rifugio,,177541213,46.4765345,10.0603808,2623.0,,,,,OSM,
Silberkarhütte,,177575425,47.4437564,13.7126782,1250,,,,,OSM,
Hörnerhaus,,177943539,47.4605375,10.2119105,1383.0,,+49 8326 639,https://www.hoernerhaus.de/,,OSM,
Breitlahnhütte,,177949546,47.3166166,13.8881758,1100,,,,,OSM,
Kerschbaumeralm Schutzhaus,,178005496,46.7594317,12.7665427,1902,,,,,OSM,
Ludwigsburger Hütte,DAV Sektion Ludwigsburg,178125170,47.1146932,10.8235573,1935,,,,65,OSM,546
Stöcklalm,,178205564,47.4275353,12.7127273,1300.0,,,https://www.stoecklalm.eu/,,OSM,
AsitzBräu,,178208516,47.4096829,12.7139182,1755.7,,,https://www.asitzbraeu.com/de/,,OSM,
Refuge du Plan de l'Aar,,178290155,45.8610078,6.5441692,1735,,,,,OSM,
Haiminger Alm,,178374321,47.2628022,10.8436571,1786,,,,,OSM,
Refuge de La Pra,Club Alpin Français,178452928,45.1612223,5.9444852,2105,,,,,OSM,
Alp Nadéls,,178557169,46.7165507,8.988939,1897.0,,,,,OSM,
Waxriegelhaus,,178668309,47.6871794,15.7182021,1361,office@waxriegelhaus.at,+43 2665 237,http://www.waxriegelhaus.at/,,OSM,
Lindauer Hütte,DAV Sektion Lindau,178691836,47.034547,9.835456,1744,,0043 664 50 33 456,https://lindauerhuette.com/,164,OSM,297
Friesenberghaus,DAV Sektion Berlin,178754385,47.067386,11.702097,2498,Friesenberghaus@gmx.at,00436641641933,https://www.friesenberghaus.at,56,OSM,170
Bivacco Telini,Gruppo Alpini Gorno,178837933,45.8917416,9.833269,1646,,,,,OSM,
Leopold-Wittmaier-Hütte,Sektion Wartberg/Stmk.,178843525,47.4953702,15.5323158,1480,,,https://www.alpenverein.at/leopoldwittmaierhuette/,,OSM,
Capanna Volta,CAI Novate Mezzola-Verceia,178844463,46.2242543,9.540914,2212,,,,40,OSM,
Braunschweiger Hütte,DAV Sektion Braunschweig,178915377,46.93540,10.91048,2759,office@braunschweiger-huette.at,0043664 2012013,https://www.braunschweiger-huette.at,158,OSM,366
Rifugio Pian delle Gorre,,179013239,44.2139976,7.6605112,1032,,,https://www.rifugiopiandellegorre.cn.it/,,OSM,
Sonnleitnerhütte,ÖAV Sektion Knittelfeld,179065440,47.2799882,14.6145759,1215,,,,,OSM,
Guttenberghaus,Sektion Austria,179362547,47.450945,13.683718,2146,info@guttenberghaus.at,004366499256153,https://www.alpenverein.at/guttenberghaus/index.php,65,OSM,260
Adamalm,,179455711,47.4252048,12.6545025,1379,,,,,OSM,
Scheltaualm,,179455736,47.4284191,12.6540108,1579.0,,,,,OSM,
Matzalm,,179476245,47.408602,12.731871,1201.0,,,,,OSM,
Thurneralm,,179476465,47.4028414,12.6638498,1587.0,,,,,OSM,
Malga Derocon,,179671205,45.6686778,11.0099942,1322.0,,,,,OSM,
Schaumbergalm,,179989488,47.7858521,14.4180485,1158.0,,,https://www.schaumbergalm.info/,,OSM,
Gîte Auberge des Charançons,,180018945,44.6450725,6.4518533,1575,,+33 4 92 24 22 98,,31,OSM,
Rifugio Bruno Boz,De Bortoli Erika,180141573,46.1465798,11.9165208,1718,,,,,OSM,
Wimbachschloss,Catharina Strobl und Sebastian Lichtmannegger,180175084,47.5722091,12.8966531,930,info@wimbachschloss-ramsau.de,+49 171 2450764;+49 170 6516490,https://www.wimbachschloss-ramsau.de/,,OSM,
Hochalmhütte,,180213094,47.5036795,14.8512795,1470,,,,,OSM,
Gîte d'étape,,180235276,44.2543376,5.3922697,1033.0,,,,,OSM,
,,180305142,46.4425122,14.2501796,1097.0,,,,,OSM,
Koča na Ljubelju,,180305147,46.4389225,14.2664929,1370,stari.loibl@gmail.com,+386 41 603 269,https://stari-loibl.com/,,OSM,
Tognola,,180727615,46.2413904,11.7777444,2136.0,info@tognola.it,+39 0439 68026,https://www.tognola.it,,OSM,
Grebenzenhaus,,180909043,47.0515752,14.3290987,1660,info@grebenzenhaus.at,+43 3585 27559,https://grebenzenhaus.at,,OSM,
Blaueishütte,DAV Sektion Berchtesgaden,180985122,47.5868,12.8695,1650,,+498657271,https://www.blaueishuette.de,80,OSM,81
Rifugio Alevè,La Reino Snc,181006888,44.6132221,7.0532125,1580,,,http://www.rifugioaleve.it/,,OSM,
Rifugio Alpetto,Club Alpino Italiano sezione Cavour,181008971,44.6588962,7.1264364,2268,,,https://www.rifugioalpetto.it/,24,OSM,
Refuge du Viso,Club Alpin Français,181010670,44.7004345,7.0514593,2460,,+33 4 92 46 81 81,https://refugeduviso.ffcam.fr/,,OSM,
Schmiedhofalm,,181017226,47.3442195,12.7660945,1705.0,,,https://www.schmiedhofalm.at/,,OSM,
Alpe Grotte Fornace,,181065530,46.3208919,10.1322859,2223.0,,,,,OSM,
Ebenbergalm,,181087812,47.3180442,12.7891989,987.0,,,,,OSM,
Berggasthaus Haldigrat,,181148652,46.9030526,8.4398209,1919.0,,+41 79 705 52 44,https://www.haldigrat.ch/,,OSM,
Rifugio Adamello Collini al Bedole,Fam. Collini,181210538,46.1976276,10.5967385,1640,collini.bedole@gmail.com,+39 0465 501405,https://sites.google.com/site/rifugiobedole/home,,OSM,
,,181358061,47.2848515,13.6485841,1989.0,,,,,OSM,
Malga Faé -Malga Doss del Bue,,181479853,45.9830652,11.2047519,1031,,,,,OSM,
Sondlalm,,181492063,47.3376114,13.7387711,1040.0,sondl@aon.at,+43 3687 61509,http://www.sondlhof-alm.at/-ber-uns_1.html,,OSM,
Chalet de la Servaz,,181521300,45.7190892,6.2484789,1435.0,gite@sarve.info,+33 7 61 56 51 09,,,OSM,
Refuge du Clot - Xavier Blanc,Club Alpin Français,181914850,44.8292494,6.2755413,1397,,+33 4 92 55 27 90,https://chaletduclot.ffcam.fr/,,OSM,
Rifugio Malga Stain,Via Monte Colmo s.n.c. di Davide Moles,181916637,46.1703856,10.3810262,1835,info@rifugiomalgastain.it,+39 338 8542450,,10,OSM,
Le Rocher Rond,,181917813,44.691934,5.8641215,1392,brigitteberger05@yahoo.fr,+33 4 92 58 85 63,http://gitesdudevoluy.free.fr/gite/Le_Rocher_Rond.html,46,OSM,
,,181932587,44.7084427,6.7494639,1407.0,,,,,OSM,
Gîte d'étape Le Riou Vert,,181934954,44.7084372,6.7491889,1407.0,,+33 4 92 46 72 45,https://gite-etape-gr58-queyras.com/,,OSM,
Rifugio Alpe Madre,,183159491,45.8595023,11.7009093,1272,info@alpemadre.it,+39 0424 559076,https://www.alpemadre.it,,OSM,
Rifugio Mario Vazzoler,CAI di Conegliano,183195927,46.3541204,12.0309969,1714,rifugiovazzoler@gmail.com,+39 0437 195 6619,https://www.rifugiovazzoler.com/,87,OSM,
Rifugio Maria Vittoria Torrani,,183196061,46.3785754,12.0566559,2984,,,,,OSM,
Rifugio Attilio Tissi,Club Alpino Italiano sezione di Belluno,183196074,46.388082,12.0332541,2250,,,,65,OSM,
Rifugio Bruto Carestiato,,183203075,46.3214217,12.0704816,1834,info@rifugiocarestiato.com,+39 0437 62949,https://www.rifugiocarestiato.com/,,OSM,
Rifugio Capanna Trieste,,183203142,46.3440549,12.031768,1135,,,,,OSM,
,,183203570,46.3013718,12.051943,1196.0,,,,,OSM,
Rifugio San Sebastiano,,183310653,46.3252406,12.0957697,1596.0,,,https://www.passoduran.it/,,OSM,
"Rifugio Passo Duran ""C.Tomè""",,183311398,46.3241706,12.0952608,1603.0,info@rifugiopassoduran.it,+39 3496848307,https://www.rifugiopassoduran.it/,,OSM,
